Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
14,Chequered12,Chequered,0,180,0,Honeycombed,63,0.049522076068861505,False
14,Chequered12,Chequered,0,180,0,Honeycombed,67,0.04977767014415723,False
15,Chequered12,Chequered,0,216,0,Chequered,17,0.013038867038730856,True
15,Chequered12,Chequered,0,216,0,Chequered,12,0.013461119028323507,True
15,Chequered12,Chequered,0,216,0,Chequered,16,0.013507089509927404,True
15,Chequered12,Chequered,0,216,0,Zigzagged,205,0.03103466119401566,False
15,Chequered12,Chequered,0,216,0,Zigzagged,200,0.03116152842493477,False
16,Chequered12,Chequered,0,252,0,Chequered,18,0.007003496102456395,True
16,Chequered12,Chequered,0,252,0,Chequered,15,0.008354861046354837,True
16,Chequered12,Chequered,0,252,0,Chequered,11,0.008494294081723856,True
16,Chequered12,Chequered,0,252,0,Zigzagged,202,0.03827395628480182,False
16,Chequered12,Chequered,0,252,0,Wrinkled,199,0.03837317572292953,False
17,Chequered12,Chequered,0,288,0,Chequered,11,0.007147580761944792,True
17,Chequered12,Chequered,0,288,0,Chequered,18,0.00897035091492734,True
17,Chequered12,Chequered,0,288,0,Chequered,15,0.009003154022068763,True
17,Chequered12,Chequered,0,288,0,Zigzagged,202,0.03700748868208908,False
17,Chequered12,Chequered,0,288,0,Zigzagged,203,0.03710136423711103,False
18,Chequered12,Chequered,0,324,0,Chequered,12,0.012887347447385681,True
18,Chequered12,Chequered,0,324,0,Chequered,17,0.015316755164310983,True
18,Chequered12,Chequered,0,324,0,Chequered,14,0.01536087426395652,True
18,Chequered12,Chequered,0,324,0,Zigzagged,205,0.031315870616172865,False
18,Chequered12,Chequered,0,324,0,Zigzagged,200,0.03142710159686817,False
19,Chequered12,Chequered,0,36,0,Chequered,14,0.013329933391431691,True
19,Chequered12,Chequered,0,36,0,Chequered,12,0.01384785118874344,True
19,Chequered12,Chequered,0,36,0,Chequered,17,0.013891148922365733,True
19,Chequered12,Chequered,0,36,0,Zigzagged,205,0.03161005455328332,False
19,Chequered12,Chequered,0,36,0,Zigzagged,200,0.03174290037056686,False
20,Chequered12,Chequered,0,72,0,Chequered,15,0.007053838559687029,True
20,Chequered12,Chequered,0,72,0,Chequered,16,0.008165543495584276,True
20,Chequered12,Chequered,0,72,0,Chequered,11,0.008298858821562569,True
20,Chequered12,Chequered,0,72,0,Zigzagged,202,0.03757574640107229,False
20,Chequered12,Chequered,0,72,0,Zigzagged,203,0.037634838382075056,False
21,Cracked14,Cracked,0,0,0,Cracked,22,0.013235028286756727,True
21,Cracked14,Cracked,0,0,0,Sprinkled,155,0.014327827749487404,False
21,Cracked14,Cracked,0,0,0,Sprinkled,150,0.014425541588289103,False
21,Cracked14,Cracked,0,0,0,Sprinkled,154,0.014497301096683369,False
21,Cracked14,Cracked,0,0,0,Sprinkled,158,0.014612826952291321,False
22,Cracked14,Cracked,0,108,0,Cracked,20,0.005968258683267449,True
22,Cracked14,Cracked,0,108,0,Cracked,22,0.005986761906457716,True
22,Cracked14,Cracked,0,108,0,Cracked,28,0.006964178877769755,True
22,Cracked14,Cracked,0,108,0,Cracked,24,0.007007568592879161,True
22,Cracked14,Cracked,0,108,0,Cracked,25,0.008364442734806831,True
23,Cracked14,Cracked,0,144,0,Cracked,20,0.005819909331322478,True
23,Cracked14,Cracked,0,144,0,Cracked,22,0.005837204474155364,True
23,Cracked14,Cracked,0,144,0,Cracked,28,0.006842022518366391,True
23,Cracked14,Cracked,0,144,0,Cracked,24,0.00688507319989744,True
23,Cracked14,Cracked,0,144,0,Cracked,21,0.00815993291668769,True
24,Cracked14,Cracked,0,180,0,Cracked,20,0.013167829859599512,True
24,Cracked14,Cracked,0,180,0,Sprinkled,155,0.01448207660665291,False
24,Cracked14,Cracked,0,180,0,Sprinkled,154,0.01458339270929943,False
24,Cracked14,Cracked,0,180,0,Sprinkled,150,0.014591371439020857,False
24,Cracked14,Cracked,0,180,0,Sprinkled,158,0.014688664392998168,False
25,Cracked14,Cracked,0,216,0,Cracked,23,0.013103198027003065,True
25,Cracked14,Cracked,0,216,0,Cracked,20,0.013108082176080334,True
25,Cracked14,Cracked,0,216,0,Sprinkled,155,0.014952099630757422,False
25,Cracked14,Cracked,0,216,0,Sprinkled,154,0.015050805622652135,False
25,Cracked14,Cracked,0,216,0,Sprinkled,150,0.015052727955416949,False
26,Cracked14,Cracked,0,252,0,Cracked,23,0.013010140031829886,True
26,Cracked14,Cracked,0,252,0,Cracked,20,0.01301322263326699,True
26,Cracked14,Cracked,0,252,0,Sprinkled,155,0.015067178497891293,False
26,Cracked14,Cracked,0,252,0,Cracked,28,0.0151438660749037,True
26,Cracked14,Cracked,0,252,0,Sprinkled,154,0.015162628590765403,False
27,Cracked14,Cracked,0,288,0,Cracked,20,0.00582937149647604,True
27,Cracked14,Cracked,0,288,0,Cracked,23,0.005850040578163223,True
27,Cracked14,Cracked,0,288,0,Cracked,28,0.006893642775534451,True
27,Cracked14,Cracked,0,288,0,Cracked,25,0.00693631094414086,True
27,Cracked14,Cracked,0,288,0,Cracked,21,0.00823602999702289,True
28,Cracked14,Cracked,0,324,0,Cracked,20,0.0064204980803515685,True
28,Cracked14,Cracked,0,324,0,Cracked,23,0.006451939770635427,True
28,Cracked14,Cracked,0,324,0,Cracked,28,0.007315755110016813,True
28,Cracked14,Cracked,0,324,0,Cracked,25,0.007359287306849958,True
28,Cracked14,Cracked,0,324,0,Cracked,21,0.008809986335789385,True
29,Cracked14,Cracked,0,36,0,Cracked,20,0.011932975446398106,True
29,Cracked14,Cracked,0,36,0,Cracked,23,0.011934824145358685,True
29,Cracked14,Cracked,0,36,0,Sprinkled,155,0.013794994071667982,False
29,Cracked14,Cracked,0,36,0,Sprinkled,154,0.013835369936818566,False
29,Cracked14,Cracked,0,36,0,Sprinkled,150,0.013889176810179144,False
30,Cracked14,Cracked,0,72,0,Cracked,23,0.01345934908691818,True
30,Cracked14,Cracked,0,72,0,Cracked,20,0.013462708060961334,True
30,Cracked14,Cracked,0,72,0,Sprinkled,155,0.014974788319766012,False
30,Cracked14,Cracked,0,72,0,Sprinkled,150,0.015085062852050829,False
30,Cracked14,Cracked,0,72,0,Sprinkled,154,0.015215025794350833,False
31,Crosshatched11,Crosshatched,0,0,0,Crosshatched,32,0.00609825331040794,True
31,Crosshatched11,Crosshatched,0,0,0,Swirly,161,0.016960416313906438,False
31,Crosshatched11,Crosshatched,0,0,0,Swirly,163,0.016988852939022622,False
31,Crosshatched11,Crosshatched,0,0,0,Swirly,167,0.016990485985170885,False
31,Crosshatched11,Crosshatched,0,0,0,Swirly,166,0.017601083330137355,False
32,Crosshatched11,Crosshatched,0,108,0,Swirly,167,0.00636599495881432,False
32,Crosshatched11,Crosshatched,0,108,0,Crosshatched,35,0.006410018859127465,True
32,Crosshatched11,Crosshatched,0,108,0,Swirly,163,0.006478983773040291,False
32,Crosshatched11,Crosshatched,0,108,0,Swirly,164,0.006944124861076354,False
32,Crosshatched11,Crosshatched,0,108,0,Swirly,168,0.007040180124072875,False
33,Crosshatched11,Crosshatched,0,144,0,Swirly,168,0.0062126370104205525,False
33,Crosshatched11,Crosshatched,0,144,0,Swirly,164,0.006254134503273176,False
33,Crosshatched11,Crosshatched,0,144,0,Swirly,160,0.006854180618588703,False
33,Crosshatched11,Crosshatched,0,144,0,Swirly,165,0.006915872169365572,False
33,Crosshatched11,Crosshatched,0,144,0,Crosshatched,36,0.0075153402419282245,True
34,Crosshatched11,Crosshatched,0,180,0,Crosshatched,30,0.005988833495138533,True
34,Crosshatched11,Crosshatched,0,180,0,Swirly,167,0.016944961770392696,False
34,Crosshatched11,Crosshatched,0,180,0,Swirly,163,0.016947953883923526,False
34,Crosshatched11,Crosshatched,0,180,0,Swirly,161,0.01695730419237386,False
34,Crosshatched11,Crosshatched,0,180,0,Swirly,166,0.0175962226634805,False
35,Crosshatched11,Crosshatched,0,216,0,Swirly,168,0.006063052986367497,False
35,Crosshatched11,Crosshatched,0,216,0,Swirly,164,0.006192073749804802,False
35,Crosshatched11,Crosshatched,0,216,0,Swirly,165,0.0065895254229602785,False
35,Crosshatched11,Crosshatched,0,216,0,Swirly,160,0.006887886218233559,False
35,Crosshatched11,Crosshatched,0,216,0,Crosshatched,37,0.0074314640520829825,True
36,Crosshatched11,Crosshatched,0,252,0,Swirly,166,0.006562337480499871,False
36,Crosshatched11,Crosshatched,0,252,0,Swirly,161,0.006668412682373661,False
36,Crosshatched11,Crosshatched,0,252,0,Swirly,168,0.007131711713004062,False
36,Crosshatched11,Crosshatched,0,252,0,Swirly,167,0.00716275748569722,False
36,Crosshatched11,Crosshatched,0,252,0,Crosshatched,38,0.007218776049942692,True
37,Crosshatched11,Crosshatched,0,288,0,Crosshatched,31,0.006620939838251851,True
37,Crosshatched11,Crosshatched,0,288,0,Swirly,167,0.006642353241979327,False
37,Crosshatched11,Crosshatched,0,288,0,Swirly,163,0.006795297668879001,False
37,Crosshatched11,Crosshatched,0,288,0,Swirly,164,0.007108550579765659,False
37,Crosshatched11,Crosshatched,0,288,0,Swirly,168,0.007204660552951079,False
38,Crosshatched11,Crosshatched,0,324,0,Swirly,168,0.006316431298263412,False
38,Crosshatched11,Crosshatched,0,324,0,Swirly,164,0.0063443506394835585,False
38,Crosshatched11,Crosshatched,0,324,0,Swirly,160,0.0069761185906498276,False
38,Crosshatched11,Crosshatched,0,324,0,Swirly,165,0.007022469780508482,False
38,Crosshatched11,Crosshatched,0,324,0,Crosshatched,32,0.007321192937881171,True
39,Crosshatched11,Crosshatched,0,36,0,Swirly,168,0.0064404137452982475,False
39,Crosshatched11,Crosshatched,0,36,0,Swirly,164,0.006577962610905283,False
39,Crosshatched11,Crosshatched,0,36,0,Swirly,165,0.006967729222976284,False
39,Crosshatched11,Crosshatched,0,36,0,Swirly,160,0.007240402293673115,False
39,Crosshatched11,Crosshatched,0,36,0,Crosshatched,34,0.008055394783592186,True
40,Crosshatched11,Crosshatched,0,72,0,Swirly,166,0.006573387476023498,False
40,Crosshatched11,Crosshatched,0,72,0,Swirly,161,0.006695226508363577,False
40,Crosshatched11,Crosshatched,0,72,0,Crosshatched,35,0.00697547757187256,True
40,Crosshatched11,Crosshatched,0,72,0,Swirly,167,0.007191537655283381,False
40,Crosshatched11,Crosshatched,0,72,0,Swirly,168,0.007199445739564481,False
41,Flecked10,Flecked,0,0,0,Flecked,48,0.0028443916351384574,True
41,Flecked10,Flecked,0,0,0,Flecked,45,0.0028620978305475045,True
41,Flecked10,Flecked,0,0,0,Flecked,40,0.002863565692069557,True
41,Flecked10,Flecked,0,0,0,Flecked,44,0.00297658006134836,True
41,Flecked10,Flecked,0,0,0,Flecked,46,0.003229656594717648,True
42,Flecked10,Flecked,0,108,0,Flecked,45,0.0035643599224923716,True
42,Flecked10,Flecked,0,108,0,Flecked,48,0.0036553090260914916,True
42,Flecked10,Flecked,0,108,0,Flecked,44,0.0038179681090719482,True
42,Flecked10,Flecked,0,108,0,Flecked,41,0.0038509902236623507,True
42,Flecked10,Flecked,0,108,0,Flecked,46,0.0038983511956529504,True
43,Flecked10,Flecked,0,144,0,Flecked,41,0.0030955219775252118,True
43,Flecked10,Flecked,0,144,0,Flecked,45,0.003097064418718895,True
43,Flecked10,Flecked,0,144,0,Flecked,48,0.0031228203493956844,True
43,Flecked10,Flecked,0,144,0,Flecked,46,0.003231559601076526,True
43,Flecked10,Flecked,0,144,0,Flecked,44,0.0032602712961248017,True
44,Flecked10,Flecked,0,180,0,Flecked,48,0.0027979282735634196,True
44,Flecked10,Flecked,0,180,0,Flecked,45,0.0028529941737051585,True
44,Flecked10,Flecked,0,180,0,Flecked,41,0.0028631403398567054,True
44,Flecked10,Flecked,0,180,0,Flecked,44,0.0029492540077266445,True
44,Flecked10,Flecked,0,180,0,Flecked,42,0.003266691308191042,True
45,Flecked10,Flecked,0,216,0,Flecked,41,0.003209155855405252,True
45,Flecked10,Flecked,0,216,0,Flecked,45,0.00326755661126983,True
45,Flecked10,Flecked,0,216,0,Flecked,48,0.0033400296791825323,True
45,Flecked10,Flecked,0,216,0,Flecked,46,0.0034228098799467246,True
45,Flecked10,Flecked,0,216,0,Flecked,42,0.003430992680615343,True
46,Flecked10,Flecked,0,252,0,Flecked,48,0.003388563264293369,True
46,Flecked10,Flecked,0,252,0,Flecked,41,0.0034178558777241737,True
46,Flecked10,Flecked,0,252,0,Flecked,45,0.003435893689671065,True
46,Flecked10,Flecked,0,252,0,Flecked,46,0.0037146696132955405,True
46,Flecked10,Flecked,0,252,0,Flecked,42,0.0037188059454626938,True
47,Flecked10,Flecked,0,288,0,Flecked,41,0.0036052943714477894,True
47,Flecked10,Flecked,0,288,0,Flecked,48,0.0037927561211081448,True
47,Flecked10,Flecked,0,288,0,Flecked,45,0.003926106413691237,True
47,Flecked10,Flecked,0,288,0,Flecked,42,0.00398720229525468,True
47,Flecked10,Flecked,0,288,0,Flecked,46,0.0039955773445116026,True
48,Flecked10,Flecked,0,324,0,Flecked,46,0.0034128506559276918,True
48,Flecked10,Flecked,0,324,0,Flecked,48,0.00342998728407666,True
48,Flecked10,Flecked,0,324,0,Flecked,41,0.0034431269472318046,True
48,Flecked10,Flecked,0,324,0,Flecked,45,0.003531027178743845,True
48,Flecked10,Flecked,0,324,0,Flecked,42,0.003551894994664882,True
49,Flecked10,Flecked,0,36,0,Flecked,41,0.0032786508283262133,True
49,Flecked10,Flecked,0,36,0,Flecked,46,0.003305230205986735,True
49,Flecked10,Flecked,0,36,0,Flecked,48,0.003370339570053307,True
49,Flecked10,Flecked,0,36,0,Flecked,42,0.0034685046634476257,True
49,Flecked10,Flecked,0,36,0,Flecked,47,0.0034795304178268224,True
50,Flecked10,Flecked,0,72,0,Flecked,41,0.003326710543156297,True
50,Flecked10,Flecked,0,72,0,Flecked,46,0.003331419096756872,True
50,Flecked10,Flecked,0,72,0,Flecked,45,0.003381140150732442,True
50,Flecked10,Flecked,0,72,0,Flecked,42,0.0035877811296055836,True
50,Flecked10,Flecked,0,72,0,Flecked,47,0.003605475385305732,True
51,Frilly38,Frilly,0,0,0,Frilly,54,0.002254300829535189,True
51,Frilly38,Frilly,0,0,0,Frilly,58,0.0024230040167033504,True
51,Frilly38,Frilly,0,0,0,Frilly,52,0.002655422452538247,True
51,Frilly38,Frilly,0,0,0,Frilly,50,0.0033331077446224753,True
51,Frilly38,Frilly,0,0,0,Frilly,55,0.0034344691931084905,True
52,Frilly38,Frilly,0,108,0,Frilly,54,0.0016243741987236819,True
52,Frilly38,Frilly,0,108,0,Frilly,58,0.0017470223494049824,True
52,Frilly38,Frilly,0,108,0,Frilly,50,0.001846512580365304,True
52,Frilly38,Frilly,0,108,0,Frilly,52,0.0019007549602878388,True
52,Frilly38,Frilly,0,108,0,Frilly,55,0.002028778811952858,True
53,Frilly38,Frilly,0,144,0,Frilly,56,0.0013916392523865711,True
53,Frilly38,Frilly,0,144,0,Frilly,53,0.0014809741374765515,True
53,Frilly38,Frilly,0,144,0,Frilly,57,0.0015361629109344372,True
53,Frilly38,Frilly,0,144,0,Frilly,54,0.0018372371438105685,True
53,Frilly38,Frilly,0,144,0,Frilly,58,0.0019410287731878677,True
54,Frilly38,Frilly,0,180,0,Frilly,54,0.002429078586992459,True
54,Frilly38,Frilly,0,180,0,Frilly,58,0.0025994284611079613,True
54,Frilly38,Frilly,0,180,0,Frilly,50,0.0028006663461841467,True
54,Frilly38,Frilly,0,180,0,Frilly,51,0.003511260565892092,True
54,Frilly38,Frilly,0,180,0,Frilly,55,0.0035479285704879326,True
55,Frilly38,Frilly,0,216,0,Frilly,57,0.0018496729968150657,True
55,Frilly38,Frilly,0,216,0,Frilly,56,0.0018985543211488425,True
55,Frilly38,Frilly,0,216,0,Frilly,52,0.002049996031884709,True
55,Frilly38,Frilly,0,216,0,Frilly,54,0.002408954993018345,True
55,Frilly38,Frilly,0,216,0,Frilly,58,0.002534946926755389,True
56,Frilly38,Frilly,0,252,0,Frilly,58,0.0016340113903335256,True
56,Frilly38,Frilly,0,252,0,Frilly,50,0.0017661761825683363,True
56,Frilly38,Frilly,0,252,0,Frilly,53,0.001837002518775395,True
56,Frilly38,Frilly,0,252,0,Frilly,51,0.0018975495427684286,True
56,Frilly38,Frilly,0,252,0,Frilly,55,0.0019284564897790396,True
57,Frilly38,Frilly,0,288,0,Frilly,55,0.0015195636649640441,True
57,Frilly38,Frilly,0,288,0,Frilly,58,0.0016295102198834106,True
57,Frilly38,Frilly,0,288,0,Frilly,50,0.0017916237896840675,True
57,Frilly38,Frilly,0,288,0,Frilly,51,0.0018104801235198041,True
57,Frilly38,Frilly,0,288,0,Frilly,53,0.0018259524300944382,True
58,Frilly38,Frilly,0,324,0,Frilly,52,0.0014541427672467061,True
58,Frilly38,Frilly,0,324,0,Frilly,57,0.0014965888881323258,True
58,Frilly38,Frilly,0,324,0,Frilly,54,0.001543378402820619,True
58,Frilly38,Frilly,0,324,0,Frilly,55,0.0018445616276661515,True
58,Frilly38,Frilly,0,324,0,Frilly,58,0.0019224247840861622,True
59,Frilly38,Frilly,0,36,0,Frilly,54,0.0018083039226316428,True
59,Frilly38,Frilly,0,36,0,Frilly,57,0.0019103250923528457,True
59,Frilly38,Frilly,0,36,0,Frilly,52,0.0020212951518736653,True
59,Frilly38,Frilly,0,36,0,Frilly,55,0.002258844631187599,True
59,Frilly38,Frilly,0,36,0,Frilly,58,0.0023834801624766826,True
60,Frilly38,Frilly,0,72,0,Frilly,55,0.0015496092633522005,True
60,Frilly38,Frilly,0,72,0,Frilly,50,0.0018690264524361805,True
60,Frilly38,Frilly,0,72,0,Frilly,53,0.0019227994303718254,True
60,Frilly38,Frilly,0,72,0,Frilly,51,0.001939190133624946,True
60,Frilly38,Frilly,0,72,0,Frilly,56,0.0019633400934177475,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,62,0.0007491706625520905,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,64,0.001376825675813194,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,60,0.0013873713805593476,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,68,0.0014257594223185226,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,65,0.0014396678664518503,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,62,0.001008825123935767,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,65,0.0010257996021104273,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,60,0.001116480587886419,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,64,0.0011410822946338517,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,68,0.0011684629146181034,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,64,0.00076401370960897,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,62,0.0007940439120823029,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,68,0.0008681869688910013,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,60,0.0009133513901002141,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,61,0.0009311377707724491,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,60,0.0008880649425274903,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,65,0.0014240106643258266,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,61,0.0014349698549870962,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,64,0.0014501167260606424,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,68,0.0014953010294104009,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,63,0.0006445209054740406,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,64,0.0007651907899393943,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,60,0.0007855279988020384,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,68,0.0008350538687500234,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,61,0.000844738839571775,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,63,0.0008276464030046917,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,68,0.0009099188503740646,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,60,0.0009676426956046705,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,61,0.001155872766825848,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,65,0.0011888680364786695,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,63,0.0008929000003772999,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,61,0.0009022399751655918,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,60,0.0009732174623854893,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,65,0.0010316182001336033,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,68,0.0011057710682720997,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,65,0.0007649393261396194,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,63,0.0007874992114951232,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,68,0.0008502255785654783,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,61,0.0009270942957309842,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,60,0.000927695025403174,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,63,0.0006934912635375767,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,65,0.0007428773639726919,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,61,0.0007683210840990959,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,68,0.0007921106343388601,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,60,0.0008063261842639228,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,65,0.0010271544373610846,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,63,0.001110400673313649,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,60,0.0012598637157470293,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,61,0.0013590637430228442,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,66,0.0013867922846568115,True
71,Knitted23,Knitted,0,0,0,Porous,135,0.0015817751553473167,False
