Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
25,Cracked14,Cracked,0,216,0,Matted,102,0.012371107279145062,False
25,Cracked14,Cracked,0,216,0,Swirly,162,0.012447922279860217,False
25,Cracked14,Cracked,0,216,0,Marbled,99,0.012460547345305172,False
25,Cracked14,Cracked,0,216,0,Sprinkled,159,0.012803095220067501,False
25,Cracked14,Cracked,0,216,0,Matted,108,0.013063672157781297,False
26,Cracked14,Cracked,0,252,0,Matted,102,0.011507757188289362,False
26,Cracked14,Cracked,0,252,0,Marbled,99,0.011585193991719072,False
26,Cracked14,Cracked,0,252,0,Swirly,162,0.012123447233557523,False
26,Cracked14,Cracked,0,252,0,Matted,108,0.012457921811070116,False
26,Cracked14,Cracked,0,252,0,Matted,104,0.012516507802419856,False
27,Cracked14,Cracked,0,288,0,Matted,102,0.012101976072898264,False
27,Cracked14,Cracked,0,288,0,Marbled,99,0.012215593850792303,False
27,Cracked14,Cracked,0,288,0,Swirly,162,0.012253430268710015,False
27,Cracked14,Cracked,0,288,0,Sprinkled,159,0.012769191216351913,False
27,Cracked14,Cracked,0,288,0,Matted,108,0.012788398298479447,False
28,Cracked14,Cracked,0,324,0,Swirly,162,0.012023395354218605,False
28,Cracked14,Cracked,0,324,0,Matted,102,0.012031672642866814,False
28,Cracked14,Cracked,0,324,0,Marbled,99,0.012109633333374442,False
28,Cracked14,Cracked,0,324,0,Sprinkled,159,0.012362207314382905,False
28,Cracked14,Cracked,0,324,0,Matted,108,0.013086131285877475,False
29,Cracked14,Cracked,0,36,0,Swirly,162,0.011756947817720855,False
29,Cracked14,Cracked,0,36,0,Sprinkled,159,0.012249521569020844,False
29,Cracked14,Cracked,0,36,0,Matted,102,0.013011362213985807,False
29,Cracked14,Cracked,0,36,0,Marbled,99,0.01307234423181887,False
29,Cracked14,Cracked,0,36,0,Matted,108,0.014255520700030532,False
30,Cracked14,Cracked,0,72,0,Swirly,162,0.011359024621027407,False
30,Cracked14,Cracked,0,72,0,Matted,102,0.011404709831013703,False
30,Cracked14,Cracked,0,72,0,Marbled,99,0.011489451757736378,False
30,Cracked14,Cracked,0,72,0,Sprinkled,159,0.011868859665111031,False
30,Cracked14,Cracked,0,72,0,Matted,108,0.012261818409783593,False
31,Crosshatched11,Crosshatched,0,0,0,Crosshatched,32,0.004909781328163992,True
31,Crosshatched11,Crosshatched,0,0,0,Pitted,126,0.022088526559008413,False
31,Crosshatched11,Crosshatched,0,0,0,Pitted,121,0.02274378880366925,False
31,Crosshatched11,Crosshatched,0,0,0,Pitted,123,0.02332777895925646,False
31,Crosshatched11,Crosshatched,0,0,0,Pitted,127,0.023784622270066613,False
32,Crosshatched11,Crosshatched,0,108,0,Crosshatched,35,0.004058964408537618,True
32,Crosshatched11,Crosshatched,0,108,0,Crosshatched,34,0.00817767218447321,True
32,Crosshatched11,Crosshatched,0,108,0,Crosshatched,38,0.008285295322032517,True
32,Crosshatched11,Crosshatched,0,108,0,Pitted,122,0.010296697912333109,False
32,Crosshatched11,Crosshatched,0,108,0,Meshed,119,0.01031868608053826,False
33,Crosshatched11,Crosshatched,0,144,0,Crosshatched,36,0.003086909056998696,True
33,Crosshatched11,Crosshatched,0,144,0,Pitted,122,0.005020910854259209,False
33,Crosshatched11,Crosshatched,0,144,0,Meshed,119,0.00541461160873914,False
33,Crosshatched11,Crosshatched,0,144,0,Crosshatched,37,0.00631643647684719,True
33,Crosshatched11,Crosshatched,0,144,0,Crosshatched,33,0.0063602028515238225,True
34,Crosshatched11,Crosshatched,0,180,0,Crosshatched,30,0.004957696539629294,True
34,Crosshatched11,Crosshatched,0,180,0,Pitted,126,0.022713887356989204,False
34,Crosshatched11,Crosshatched,0,180,0,Pitted,121,0.023378038327961207,False
34,Crosshatched11,Crosshatched,0,180,0,Pitted,123,0.024034422749359102,False
34,Crosshatched11,Crosshatched,0,180,0,Pitted,127,0.024517465459558498,False
35,Crosshatched11,Crosshatched,0,216,0,Crosshatched,37,0.003881800277366524,True
35,Crosshatched11,Crosshatched,0,216,0,Crosshatched,36,0.005214010735811939,True
35,Crosshatched11,Crosshatched,0,216,0,Crosshatched,32,0.005247952933625148,True
35,Crosshatched11,Crosshatched,0,216,0,Pitted,122,0.0053401060942671105,False
35,Crosshatched11,Crosshatched,0,216,0,Meshed,119,0.005820958388938909,False
36,Crosshatched11,Crosshatched,0,252,0,Crosshatched,38,0.0050935366756005036,True
36,Crosshatched11,Crosshatched,0,252,0,Crosshatched,35,0.00673479127585278,True
36,Crosshatched11,Crosshatched,0,252,0,Crosshatched,31,0.006764934789494593,True
36,Crosshatched11,Crosshatched,0,252,0,Pitted,122,0.011346588867347998,False
36,Crosshatched11,Crosshatched,0,252,0,Meshed,119,0.011541374592309642,False
37,Crosshatched11,Crosshatched,0,288,0,Crosshatched,31,0.00399698505508473,True
37,Crosshatched11,Crosshatched,0,288,0,Crosshatched,35,0.008281335193787162,True
37,Crosshatched11,Crosshatched,0,288,0,Crosshatched,38,0.008347396229253776,True
37,Crosshatched11,Crosshatched,0,288,0,Pitted,122,0.011394616226213518,False
37,Crosshatched11,Crosshatched,0,288,0,Meshed,119,0.011463007501852224,False
38,Crosshatched11,Crosshatched,0,324,0,Crosshatched,32,0.0030054529693950183,True
38,Crosshatched11,Crosshatched,0,324,0,Pitted,122,0.005063989759402915,False
38,Crosshatched11,Crosshatched,0,324,0,Meshed,119,0.005450674674124852,False
38,Crosshatched11,Crosshatched,0,324,0,Crosshatched,37,0.006074739686251394,True
38,Crosshatched11,Crosshatched,0,324,0,Crosshatched,34,0.006109366016884571,True
39,Crosshatched11,Crosshatched,0,36,0,Crosshatched,34,0.003995862461318267,True
39,Crosshatched11,Crosshatched,0,36,0,Pitted,122,0.005828753036693372,False
39,Crosshatched11,Crosshatched,0,36,0,Crosshatched,37,0.005891054278928477,True
39,Crosshatched11,Crosshatched,0,36,0,Crosshatched,32,0.005908646074137642,True
39,Crosshatched11,Crosshatched,0,36,0,Meshed,119,0.006302792683151683,False
40,Crosshatched11,Crosshatched,0,72,0,Crosshatched,35,0.004840781056000399,True
40,Crosshatched11,Crosshatched,0,72,0,Crosshatched,36,0.007227007773614601,True
40,Crosshatched11,Crosshatched,0,72,0,Crosshatched,31,0.007290568158178759,True
40,Crosshatched11,Crosshatched,0,72,0,Pitted,122,0.01126714415337704,False
40,Crosshatched11,Crosshatched,0,72,0,Pitted,120,0.011401883448497761,False
41,Flecked10,Flecked,0,0,0,Flecked,42,0.002745140386770376,True
41,Flecked10,Flecked,0,0,0,Flecked,47,0.0034130418255450103,True
41,Flecked10,Flecked,0,0,0,Flecked,43,0.0036548297125322026,True
41,Flecked10,Flecked,0,0,0,Flecked,40,0.003937951276931562,True
41,Flecked10,Flecked,0,0,0,Flecked,41,0.003986574217699391,True
42,Flecked10,Flecked,0,108,0,Flecked,47,0.0031468045391506525,True
42,Flecked10,Flecked,0,108,0,Flecked,45,0.0031501138571445905,True
42,Flecked10,Flecked,0,108,0,Flecked,43,0.003183227118608017,True
42,Flecked10,Flecked,0,108,0,Flecked,42,0.0034599975778855656,True
42,Flecked10,Flecked,0,108,0,Flecked,40,0.0035322850679187895,True
43,Flecked10,Flecked,0,144,0,Flecked,40,0.003088792883235489,True
43,Flecked10,Flecked,0,144,0,Flecked,47,0.0031028286850581753,True
43,Flecked10,Flecked,0,144,0,Flecked,42,0.003187640379941796,True
43,Flecked10,Flecked,0,144,0,Flecked,43,0.0032970054241407104,True
43,Flecked10,Flecked,0,144,0,Flecked,41,0.0033965160801318712,True
44,Flecked10,Flecked,0,180,0,Flecked,40,0.0028938659738344855,True
44,Flecked10,Flecked,0,180,0,Flecked,47,0.003529504102291017,True
44,Flecked10,Flecked,0,180,0,Flecked,43,0.003931319208414824,True
44,Flecked10,Flecked,0,180,0,Flecked,41,0.00400435533523471,True
44,Flecked10,Flecked,0,180,0,Flecked,42,0.004056787888938584,True
45,Flecked10,Flecked,0,216,0,Flecked,47,0.0027393749999420768,True
45,Flecked10,Flecked,0,216,0,Flecked,40,0.003102804739230987,True
45,Flecked10,Flecked,0,216,0,Flecked,43,0.003205102384439714,True
45,Flecked10,Flecked,0,216,0,Flecked,41,0.003264768491724491,True
45,Flecked10,Flecked,0,216,0,Flecked,45,0.0034713168987444624,True
46,Flecked10,Flecked,0,252,0,Flecked,47,0.0026480728871269535,True
46,Flecked10,Flecked,0,252,0,Flecked,40,0.0028480663192265937,True
46,Flecked10,Flecked,0,252,0,Flecked,43,0.0028591116982892074,True
46,Flecked10,Flecked,0,252,0,Flecked,44,0.002931333089927158,True
46,Flecked10,Flecked,0,252,0,Flecked,41,0.0029435651311133194,True
47,Flecked10,Flecked,0,288,0,Flecked,41,0.0030847147835033747,True
47,Flecked10,Flecked,0,288,0,Flecked,47,0.0031959194319940293,True
47,Flecked10,Flecked,0,288,0,Flecked,44,0.003231772802043311,True
47,Flecked10,Flecked,0,288,0,Flecked,43,0.003441173796389051,True
47,Flecked10,Flecked,0,288,0,Flecked,40,0.0034413638396162405,True
48,Flecked10,Flecked,0,324,0,Flecked,47,0.0029933293236880766,True
48,Flecked10,Flecked,0,324,0,Flecked,44,0.0031815357786670268,True
48,Flecked10,Flecked,0,324,0,Flecked,40,0.0031961503628027957,True
48,Flecked10,Flecked,0,324,0,Flecked,43,0.0032625866548248194,True
48,Flecked10,Flecked,0,324,0,Flecked,41,0.003428673717085697,True
49,Flecked10,Flecked,0,36,0,Flecked,44,0.0030151775833215195,True
49,Flecked10,Flecked,0,36,0,Flecked,41,0.0034065947103560697,True
49,Flecked10,Flecked,0,36,0,Flecked,43,0.00340756829946897,True
49,Flecked10,Flecked,0,36,0,Flecked,40,0.003435721711531557,True
49,Flecked10,Flecked,0,36,0,Flecked,46,0.003633161574264082,True
50,Flecked10,Flecked,0,72,0,Flecked,48,0.003035366014665253,True
50,Flecked10,Flecked,0,72,0,Flecked,40,0.003093169780447223,True
50,Flecked10,Flecked,0,72,0,Flecked,43,0.003215723898231257,True
50,Flecked10,Flecked,0,72,0,Flecked,44,0.0032351788121250686,True
50,Flecked10,Flecked,0,72,0,Flecked,45,0.0033782847547730267,True
51,Frilly38,Frilly,0,0,0,Scaly,147,0.004976436524140582,False
51,Frilly38,Frilly,0,0,0,Scaly,146,0.005066999005606264,False
51,Frilly38,Frilly,0,0,0,Scaly,141,0.005160953993406292,False
51,Frilly38,Frilly,0,0,0,Scaly,143,0.005266584835864049,False
51,Frilly38,Frilly,0,0,0,Scaly,145,0.005269773600493279,False
52,Frilly38,Frilly,0,108,0,Scaly,146,0.0063397531975129175,False
52,Frilly38,Frilly,0,108,0,Scaly,147,0.00647179257216479,False
52,Frilly38,Frilly,0,108,0,Scaly,141,0.006516068019763491,False
52,Frilly38,Frilly,0,108,0,Scaly,144,0.00677054786962238,False
52,Frilly38,Frilly,0,108,0,Scaly,145,0.0067796009041628975,False
53,Frilly38,Frilly,0,144,0,Scaly,147,0.006198760964437389,False
53,Frilly38,Frilly,0,144,0,Scaly,146,0.006420169790248571,False
53,Frilly38,Frilly,0,144,0,Scaly,145,0.006489013158378807,False
53,Frilly38,Frilly,0,144,0,Scaly,141,0.0065921079951620585,False
53,Frilly38,Frilly,0,144,0,Scaly,140,0.006592580739778081,False
54,Frilly38,Frilly,0,180,0,Scaly,147,0.004886012968982232,False
54,Frilly38,Frilly,0,180,0,Scaly,141,0.004987069526796768,False
54,Frilly38,Frilly,0,180,0,Scaly,146,0.005137302355169331,False
54,Frilly38,Frilly,0,180,0,Scaly,145,0.005175922446482701,False
54,Frilly38,Frilly,0,180,0,Scaly,143,0.005233429334369648,False
55,Frilly38,Frilly,0,216,0,Scaly,147,0.006612181110230176,False
55,Frilly38,Frilly,0,216,0,Scaly,141,0.006753372092438474,False
55,Frilly38,Frilly,0,216,0,Scaly,146,0.006759467620074818,False
55,Frilly38,Frilly,0,216,0,Scaly,145,0.006987545844881039,False
55,Frilly38,Frilly,0,216,0,Scaly,144,0.007033305878606914,False
56,Frilly38,Frilly,0,252,0,Scaly,147,0.006356634365780163,False
56,Frilly38,Frilly,0,252,0,Scaly,146,0.006430814525021834,False
56,Frilly38,Frilly,0,252,0,Scaly,141,0.006577583002847982,False
56,Frilly38,Frilly,0,252,0,Scaly,145,0.006705374959837114,False
56,Frilly38,Frilly,0,252,0,Scaly,140,0.006960245489472073,False
57,Frilly38,Frilly,0,288,0,Scaly,146,0.006291162718566022,False
57,Frilly38,Frilly,0,288,0,Scaly,141,0.006459066963212529,False
57,Frilly38,Frilly,0,288,0,Scaly,147,0.006498267359595953,False
57,Frilly38,Frilly,0,288,0,Scaly,145,0.006656951760603386,False
57,Frilly38,Frilly,0,288,0,Scaly,144,0.006665975236209546,False
58,Frilly38,Frilly,0,324,0,Scaly,147,0.005828994596292097,False
58,Frilly38,Frilly,0,324,0,Scaly,146,0.005913179579132031,False
58,Frilly38,Frilly,0,324,0,Scaly,141,0.005913290954921959,False
58,Frilly38,Frilly,0,324,0,Scaly,144,0.005915271778557912,False
58,Frilly38,Frilly,0,324,0,Scaly,145,0.005958053701483194,False
59,Frilly38,Frilly,0,36,0,Scaly,146,0.006046581101033979,False
59,Frilly38,Frilly,0,36,0,Scaly,147,0.006079488230471008,False
59,Frilly38,Frilly,0,36,0,Scaly,141,0.0061316842021426,False
59,Frilly38,Frilly,0,36,0,Scaly,145,0.006219044380445172,False
59,Frilly38,Frilly,0,36,0,Scaly,140,0.0063496976381729,False
60,Frilly38,Frilly,0,72,0,Scaly,147,0.0060010995029450755,False
60,Frilly38,Frilly,0,72,0,Scaly,146,0.006275754687071457,False
60,Frilly38,Frilly,0,72,0,Scaly,145,0.006351650319471552,False
60,Frilly38,Frilly,0,72,0,Scaly,141,0.006357203131625372,False
60,Frilly38,Frilly,0,72,0,Scaly,140,0.006377180196911202,False
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,66,0.008459380474440425,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,61,0.008624765895696173,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,63,0.008961328230505697,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,67,0.009107567425879065,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,64,0.00911312741147238,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,66,0.008646130176023434,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,61,0.008705585940160434,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,64,0.00899143028639914,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,68,0.009212228684914728,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,63,0.009292959264532712,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,66,0.0074787713847412635,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,63,0.008613993525537782,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,67,0.008616378698675717,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,64,0.008948928401723646,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,68,0.009261586017276191,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,66,0.0076495963314658815,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,62,0.007898574564740586,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,63,0.008135981774939785,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,67,0.008268342583722253,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,64,0.008669526374365914,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,67,0.00821390493166696,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,66,0.008503073094333135,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,62,0.008849469661426319,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,64,0.009176086956840237,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,68,0.009270437436782446,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,68,0.008525069608474671,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,66,0.008614215787497709,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,67,0.008670281554747592,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,64,0.008697637074451842,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,62,0.008834533270186833,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,66,0.007896525292206732,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,62,0.008080780522581618,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,64,0.008381479109944124,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,67,0.008497627793070459,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,65,0.00854827725944115,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,62,0.008323044435453932,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,64,0.009254783208435199,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,67,0.009411956095120844,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,65,0.009570509059657882,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,68,0.009983039473149054,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,64,0.00801092246833991,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,67,0.00834930265430483,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,62,0.008689234108235988,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,65,0.009086752062981766,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,68,0.009405384084558955,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,65,0.00822825665830162,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,64,0.00846354491799385,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,68,0.008509284120798632,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,67,0.008522188455630467,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,62,0.00882404570694957,True
71,Knitted23,Knitted,0,0,0,Knitted,72,0.002744061887160997,True
71,Knitted23,Knitted,0,0,0,Knitted,77,0.0030018189303036838,True
71,Knitted23,Knitted,0,0,0,Knitted,73,0.0030279256943038517,True
71,Knitted23,Knitted,0,0,0,Knitted,71,0.0032978973738524535,True
