Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
12,Chequered12,Chequered,0,108,0,Chequered,14,0.009831979793028862,True
12,Chequered12,Chequered,0,108,0,Chequered,15,0.010348030962071372,True
12,Chequered12,Chequered,0,108,0,Chequered,18,0.010654270162277178,True
12,Chequered12,Chequered,0,108,0,Lacelike,86,0.012948485684017592,False
12,Chequered12,Chequered,0,108,0,Knitted,79,0.013216358342633017,False
13,Chequered12,Chequered,0,144,0,Wrinkled,194,0.007055467513227283,False
13,Chequered12,Chequered,0,144,0,Wrinkled,198,0.0070943098211226924,False
13,Chequered12,Chequered,0,144,0,Wrinkled,190,0.007911071594171785,False
13,Chequered12,Chequered,0,144,0,Wrinkled,195,0.008037684674049942,False
13,Chequered12,Chequered,0,144,0,Wrinkled,193,0.008270388910896547,False
14,Chequered12,Chequered,0,180,0,Porous,138,0.006688347013609211,False
14,Chequered12,Chequered,0,180,0,Porous,131,0.007392117484236343,False
14,Chequered12,Chequered,0,180,0,Porous,134,0.007534596263284556,False
14,Chequered12,Chequered,0,180,0,Porous,137,0.007803538257217044,False
14,Chequered12,Chequered,0,180,0,Porous,133,0.008125743129334827,False
15,Chequered12,Chequered,0,216,0,Wrinkled,194,0.007428051843081931,False
15,Chequered12,Chequered,0,216,0,Wrinkled,198,0.007483973596785418,False
15,Chequered12,Chequered,0,216,0,Wrinkled,190,0.008140370116267373,False
15,Chequered12,Chequered,0,216,0,Wrinkled,195,0.00817163722758991,False
15,Chequered12,Chequered,0,216,0,Lacelike,86,0.00834310228270014,False
16,Chequered12,Chequered,0,252,0,Chequered,18,0.011062507183846926,True
16,Chequered12,Chequered,0,252,0,Chequered,15,0.011340380642889614,True
16,Chequered12,Chequered,0,252,0,Chequered,11,0.012378107959919709,True
16,Chequered12,Chequered,0,252,0,Lacelike,86,0.013276117106964195,False
16,Chequered12,Chequered,0,252,0,Knitted,79,0.01340953269367974,False
17,Chequered12,Chequered,0,288,0,Chequered,15,0.010369422430077343,True
17,Chequered12,Chequered,0,288,0,Chequered,18,0.011412757891039137,True
17,Chequered12,Chequered,0,288,0,Chequered,11,0.01142419238317897,True
17,Chequered12,Chequered,0,288,0,Lacelike,86,0.012460842922051364,False
17,Chequered12,Chequered,0,288,0,Knitted,79,0.012553566361950376,False
18,Chequered12,Chequered,0,324,0,Lacelike,86,0.008448443756096631,False
18,Chequered12,Chequered,0,324,0,Wrinkled,198,0.008728410293515964,False
18,Chequered12,Chequered,0,324,0,Lacelike,81,0.00879734918081487,False
18,Chequered12,Chequered,0,324,0,Wrinkled,194,0.008809722314091252,False
18,Chequered12,Chequered,0,324,0,Wrinkled,195,0.009161908222106508,False
19,Chequered12,Chequered,0,36,0,Wrinkled,194,0.007171467616539707,False
19,Chequered12,Chequered,0,36,0,Wrinkled,198,0.007349665348205219,False
19,Chequered12,Chequered,0,36,0,Wrinkled,195,0.007658111374382292,False
19,Chequered12,Chequered,0,36,0,Wrinkled,190,0.007658325065952526,False
19,Chequered12,Chequered,0,36,0,Wrinkled,193,0.008267292345652967,False
20,Chequered12,Chequered,0,72,0,Chequered,15,0.009313306324255269,True
20,Chequered12,Chequered,0,72,0,Chequered,16,0.010307323320441625,True
20,Chequered12,Chequered,0,72,0,Chequered,11,0.011026287098119555,True
20,Chequered12,Chequered,0,72,0,Knitted,79,0.01380124412800802,False
20,Chequered12,Chequered,0,72,0,Lacelike,82,0.01392967668859551,False
21,Cracked14,Cracked,0,0,0,Matted,105,0.0033151241455131515,False
21,Cracked14,Cracked,0,0,0,Matted,100,0.0034218513382687703,False
21,Cracked14,Cracked,0,0,0,Matted,104,0.003424915157039928,False
21,Cracked14,Cracked,0,0,0,Matted,108,0.0035915673378606977,False
21,Cracked14,Cracked,0,0,0,Bubbly,6,0.003977284451824053,False
22,Cracked14,Cracked,0,108,0,Matted,105,0.003239166055048775,False
22,Cracked14,Cracked,0,108,0,Matted,100,0.0033426565817125014,False
22,Cracked14,Cracked,0,108,0,Matted,104,0.0034692505576503128,False
22,Cracked14,Cracked,0,108,0,Bubbly,1,0.003514674637096407,False
22,Cracked14,Cracked,0,108,0,Matted,108,0.003701147257325929,False
23,Cracked14,Cracked,0,144,0,Matted,105,0.0026527032262376286,False
23,Cracked14,Cracked,0,144,0,Matted,100,0.002690557710962297,False
23,Cracked14,Cracked,0,144,0,Matted,104,0.0029973319617111506,False
23,Cracked14,Cracked,0,144,0,Matted,108,0.0032022366556508776,False
23,Cracked14,Cracked,0,144,0,Matted,103,0.0034226678205568606,False
24,Cracked14,Cracked,0,180,0,Matted,104,0.002916624371273039,False
24,Cracked14,Cracked,0,180,0,Matted,108,0.0031359534191731137,False
24,Cracked14,Cracked,0,180,0,Matted,105,0.003138146441277925,False
24,Cracked14,Cracked,0,180,0,Matted,100,0.0031944693946949977,False
24,Cracked14,Cracked,0,180,0,Matted,103,0.003774401879813556,False
25,Cracked14,Cracked,0,216,0,Matted,104,0.002891319406032184,False
25,Cracked14,Cracked,0,216,0,Matted,105,0.0030300938209444355,False
25,Cracked14,Cracked,0,216,0,Matted,100,0.003046820282937586,False
25,Cracked14,Cracked,0,216,0,Matted,108,0.003066371379831466,False
25,Cracked14,Cracked,0,216,0,Bubbly,6,0.0037006096451452832,False
26,Cracked14,Cracked,0,252,0,Matted,104,0.0029066440072324845,False
26,Cracked14,Cracked,0,252,0,Matted,105,0.0029259482538136336,False
26,Cracked14,Cracked,0,252,0,Matted,100,0.0029372665571991557,False
26,Cracked14,Cracked,0,252,0,Matted,108,0.0030615173626361287,False
26,Cracked14,Cracked,0,252,0,Bubbly,6,0.003941771230947667,False
27,Cracked14,Cracked,0,288,0,Matted,105,0.002919330653828742,False
27,Cracked14,Cracked,0,288,0,Matted,100,0.003061218109361719,False
27,Cracked14,Cracked,0,288,0,Matted,104,0.00309326620206066,False
27,Cracked14,Cracked,0,288,0,Matted,108,0.00338260816674348,False
27,Cracked14,Cracked,0,288,0,Bubbly,6,0.0038017795584599596,False
28,Cracked14,Cracked,0,324,0,Matted,105,0.0027875253616353093,False
28,Cracked14,Cracked,0,324,0,Matted,100,0.0027964095731857893,False
28,Cracked14,Cracked,0,324,0,Matted,104,0.0031768918571501137,False
28,Cracked14,Cracked,0,324,0,Matted,108,0.0033922827027268914,False
28,Cracked14,Cracked,0,324,0,Bubbly,6,0.003661869176907896,False
29,Cracked14,Cracked,0,36,0,Matted,105,0.002452961870624347,False
29,Cracked14,Cracked,0,36,0,Matted,100,0.0025489675364330218,False
29,Cracked14,Cracked,0,36,0,Matted,104,0.0028294928591207163,False
29,Cracked14,Cracked,0,36,0,Matted,108,0.0029937948000823907,False
29,Cracked14,Cracked,0,36,0,Bubbly,6,0.003382629767406048,False
30,Cracked14,Cracked,0,72,0,Matted,105,0.002524510813953596,False
30,Cracked14,Cracked,0,72,0,Matted,100,0.0025728099304226345,False
30,Cracked14,Cracked,0,72,0,Bubbly,6,0.002939782993324543,False
30,Cracked14,Cracked,0,72,0,Matted,104,0.003037717371807412,False
30,Cracked14,Cracked,0,72,0,Bubbly,1,0.0032001916420037815,False
31,Crosshatched11,Crosshatched,0,0,0,Pitted,126,0.005409770014589015,False
31,Crosshatched11,Crosshatched,0,0,0,Pitted,121,0.005463918253264573,False
31,Crosshatched11,Crosshatched,0,0,0,Pitted,123,0.006314806582387111,False
31,Crosshatched11,Crosshatched,0,0,0,Pitted,127,0.006600142119427485,False
31,Crosshatched11,Crosshatched,0,0,0,Matted,107,0.009295283607592377,False
32,Crosshatched11,Crosshatched,0,108,0,Matted,104,0.0028459112031892593,False
32,Crosshatched11,Crosshatched,0,108,0,Matted,108,0.0029837667240979033,False
32,Crosshatched11,Crosshatched,0,108,0,Matted,106,0.003503565871923989,False
32,Crosshatched11,Crosshatched,0,108,0,Matted,101,0.0035324510836349595,False
32,Crosshatched11,Crosshatched,0,108,0,Pitted,124,0.0036587093976488435,False
33,Crosshatched11,Crosshatched,0,144,0,Matted,104,0.002037291740020055,False
33,Crosshatched11,Crosshatched,0,144,0,Matted,108,0.0021512953735529036,False
33,Crosshatched11,Crosshatched,0,144,0,Matted,105,0.0027569919849902806,False
33,Crosshatched11,Crosshatched,0,144,0,Matted,100,0.00278148904036121,False
33,Crosshatched11,Crosshatched,0,144,0,Pitted,125,0.003152531242884541,False
34,Crosshatched11,Crosshatched,0,180,0,Pitted,126,0.005398214739246184,False
34,Crosshatched11,Crosshatched,0,180,0,Pitted,121,0.005694105485422132,False
34,Crosshatched11,Crosshatched,0,180,0,Pitted,123,0.006881417177437674,False
34,Crosshatched11,Crosshatched,0,180,0,Pitted,127,0.006932519344150583,False
34,Crosshatched11,Crosshatched,0,180,0,Crosshatched,30,0.009799367451525282,True
35,Crosshatched11,Crosshatched,0,216,0,Matted,108,0.0025465331797420937,False
35,Crosshatched11,Crosshatched,0,216,0,Matted,104,0.00268253014732786,False
35,Crosshatched11,Crosshatched,0,216,0,Matted,100,0.003486778964084254,False
35,Crosshatched11,Crosshatched,0,216,0,Matted,105,0.0034943475139010936,False
35,Crosshatched11,Crosshatched,0,216,0,Pitted,124,0.003583882796425353,False
36,Crosshatched11,Crosshatched,0,252,0,Matted,105,0.0034511600435235567,False
36,Crosshatched11,Crosshatched,0,252,0,Matted,100,0.0035141213612236376,False
36,Crosshatched11,Crosshatched,0,252,0,Pitted,125,0.0036231739052105436,False
36,Crosshatched11,Crosshatched,0,252,0,Matted,101,0.0036362435437587784,False
36,Crosshatched11,Crosshatched,0,252,0,Matted,106,0.0036569824443667483,False
37,Crosshatched11,Crosshatched,0,288,0,Pitted,124,0.004109185976099593,False
37,Crosshatched11,Crosshatched,0,288,0,Matted,104,0.00419624146674236,False
37,Crosshatched11,Crosshatched,0,288,0,Matted,108,0.004294824312271381,False
37,Crosshatched11,Crosshatched,0,288,0,Pitted,128,0.004412494686462831,False
37,Crosshatched11,Crosshatched,0,288,0,Pitted,120,0.0047282741503416326,False
38,Crosshatched11,Crosshatched,0,324,0,Matted,100,0.0023121460499128826,False
38,Crosshatched11,Crosshatched,0,324,0,Matted,104,0.0023384653240346455,False
38,Crosshatched11,Crosshatched,0,324,0,Matted,105,0.002342389380888141,False
38,Crosshatched11,Crosshatched,0,324,0,Matted,108,0.0024052302846779257,False
38,Crosshatched11,Crosshatched,0,324,0,Pitted,125,0.00310979293584028,False
39,Crosshatched11,Crosshatched,0,36,0,Matted,108,0.002528104898254701,False
39,Crosshatched11,Crosshatched,0,36,0,Matted,104,0.0026819830981248123,False
39,Crosshatched11,Crosshatched,0,36,0,Matted,105,0.0028657729350797367,False
39,Crosshatched11,Crosshatched,0,36,0,Matted,100,0.0029258310703678273,False
39,Crosshatched11,Crosshatched,0,36,0,Pitted,125,0.004228087772752392,False
40,Crosshatched11,Crosshatched,0,72,0,Matted,100,0.0034874017974335448,False
40,Crosshatched11,Crosshatched,0,72,0,Matted,105,0.003524898719001914,False
40,Crosshatched11,Crosshatched,0,72,0,Matted,101,0.0036518549134340467,False
40,Crosshatched11,Crosshatched,0,72,0,Matted,106,0.003694297058293004,False
40,Crosshatched11,Crosshatched,0,72,0,Matted,107,0.003696585487154137,False
41,Flecked10,Flecked,0,0,0,Flecked,40,0.0012809362572204983,True
41,Flecked10,Flecked,0,0,0,Flecked,45,0.0015314980419682677,True
41,Flecked10,Flecked,0,0,0,Flecked,46,0.001803100329183132,True
41,Flecked10,Flecked,0,0,0,Flecked,47,0.0018152636787819574,True
41,Flecked10,Flecked,0,0,0,Flecked,41,0.0018854783731513198,True
42,Flecked10,Flecked,0,108,0,Flecked,45,0.0013439789524854133,True
42,Flecked10,Flecked,0,108,0,Flecked,48,0.0015172775048382066,True
42,Flecked10,Flecked,0,108,0,Flecked,43,0.0015821595280186148,True
42,Flecked10,Flecked,0,108,0,Flecked,44,0.0017698574848838584,True
42,Flecked10,Flecked,0,108,0,Flecked,47,0.0019028416273821752,True
43,Flecked10,Flecked,0,144,0,Flecked,48,0.0007338263075002922,True
43,Flecked10,Flecked,0,144,0,Flecked,41,0.000910533723269209,True
43,Flecked10,Flecked,0,144,0,Flecked,44,0.0009233589191153468,True
43,Flecked10,Flecked,0,144,0,Flecked,43,0.0009273116776864112,True
43,Flecked10,Flecked,0,144,0,Flecked,45,0.0009781988013748458,True
44,Flecked10,Flecked,0,180,0,Flecked,41,0.0011538450506174385,True
44,Flecked10,Flecked,0,180,0,Flecked,48,0.0011631905902541844,True
44,Flecked10,Flecked,0,180,0,Flecked,45,0.0013979402398644496,True
44,Flecked10,Flecked,0,180,0,Flecked,46,0.0014029692725394272,True
44,Flecked10,Flecked,0,180,0,Flecked,44,0.001674472657617489,True
45,Flecked10,Flecked,0,216,0,Flecked,44,0.0010140832980705889,True
45,Flecked10,Flecked,0,216,0,Flecked,48,0.0010401752839203525,True
45,Flecked10,Flecked,0,216,0,Flecked,45,0.0010955450745444538,True
45,Flecked10,Flecked,0,216,0,Flecked,41,0.0013666912112301082,True
45,Flecked10,Flecked,0,216,0,Flecked,47,0.001987992023510371,True
46,Flecked10,Flecked,0,252,0,Flecked,41,0.0009797883172343055,True
46,Flecked10,Flecked,0,252,0,Flecked,48,0.0011381341637660678,True
46,Flecked10,Flecked,0,252,0,Flecked,45,0.0013026668074031383,True
46,Flecked10,Flecked,0,252,0,Flecked,44,0.0016474366393905092,True
46,Flecked10,Flecked,0,252,0,Flecked,47,0.0017645427971163174,True
47,Flecked10,Flecked,0,288,0,Flecked,41,0.0012221219150522038,True
47,Flecked10,Flecked,0,288,0,Flecked,45,0.0017419568454390718,True
47,Flecked10,Flecked,0,288,0,Flecked,44,0.0018445465758752404,True
47,Flecked10,Flecked,0,288,0,Flecked,48,0.0018643356749576253,True
47,Flecked10,Flecked,0,288,0,Flecked,42,0.0018757456426087323,True
48,Flecked10,Flecked,0,324,0,Flecked,48,0.0015659708900561317,True
48,Flecked10,Flecked,0,324,0,Flecked,46,0.0016621708032758223,True
48,Flecked10,Flecked,0,324,0,Flecked,41,0.0017900521584562235,True
48,Flecked10,Flecked,0,324,0,Flecked,45,0.0019677847912346912,True
48,Flecked10,Flecked,0,324,0,Flecked,44,0.002000915863981746,True
49,Flecked10,Flecked,0,36,0,Flecked,41,0.0012108350642162904,True
49,Flecked10,Flecked,0,36,0,Flecked,46,0.001304548576922534,True
49,Flecked10,Flecked,0,36,0,Flecked,44,0.0014147993711939595,True
49,Flecked10,Flecked,0,36,0,Flecked,48,0.001584268942424487,True
49,Flecked10,Flecked,0,36,0,Flecked,47,0.0016440418238783938,True
50,Flecked10,Flecked,0,72,0,Flecked,41,0.0008462083900042186,True
50,Flecked10,Flecked,0,72,0,Flecked,46,0.0010142845749692615,True
50,Flecked10,Flecked,0,72,0,Flecked,45,0.001071996781288159,True
50,Flecked10,Flecked,0,72,0,Flecked,44,0.0012453825820179696,True
50,Flecked10,Flecked,0,72,0,Flecked,48,0.0015270488334654267,True
51,Frilly38,Frilly,0,0,0,Porous,138,0.0021954698023734735,False
51,Frilly38,Frilly,0,0,0,Porous,130,0.002692516183248586,False
51,Frilly38,Frilly,0,0,0,Porous,135,0.0027962639111886803,False
51,Frilly38,Frilly,0,0,0,Porous,131,0.0028074618545384854,False
51,Frilly38,Frilly,0,0,0,Porous,134,0.0028540263657346582,False
52,Frilly38,Frilly,0,108,0,Porous,138,0.003213969985928416,False
52,Frilly38,Frilly,0,108,0,Porous,130,0.003605240568188066,False
52,Frilly38,Frilly,0,108,0,Porous,131,0.0038024075122793047,False
52,Frilly38,Frilly,0,108,0,Porous,134,0.0038132324868460086,False
52,Frilly38,Frilly,0,108,0,Porous,137,0.0039064847580108746,False
53,Frilly38,Frilly,0,144,0,Porous,138,0.003544625845445092,False
53,Frilly38,Frilly,0,144,0,Porous,134,0.004326284783132832,False
53,Frilly38,Frilly,0,144,0,Porous,136,0.004356825781310332,False
53,Frilly38,Frilly,0,144,0,Porous,131,0.004384180540598942,False
53,Frilly38,Frilly,0,144,0,Porous,130,0.004390260624833547,False
54,Frilly38,Frilly,0,180,0,Porous,138,0.0020821715995593274,False
54,Frilly38,Frilly,0,180,0,Porous,130,0.002539202586491346,False
54,Frilly38,Frilly,0,180,0,Porous,135,0.002694761369610258,False
54,Frilly38,Frilly,0,180,0,Porous,134,0.0028532060515888444,False
54,Frilly38,Frilly,0,180,0,Porous,131,0.0029796986454353005,False
55,Frilly38,Frilly,0,216,0,Porous,130,0.0028712022656718432,False
55,Frilly38,Frilly,0,216,0,Porous,138,0.0029020989421181106,False
55,Frilly38,Frilly,0,216,0,Porous,135,0.003188566723489174,False
55,Frilly38,Frilly,0,216,0,Porous,134,0.0032918383232202722,False
55,Frilly38,Frilly,0,216,0,Porous,133,0.003630123979261019,False
56,Frilly38,Frilly,0,252,0,Porous,138,0.0035109099970191794,False
56,Frilly38,Frilly,0,252,0,Porous,130,0.003684025250009964,False
56,Frilly38,Frilly,0,252,0,Porous,134,0.003907482744544918,False
56,Frilly38,Frilly,0,252,0,Porous,135,0.003978347819316902,False
56,Frilly38,Frilly,0,252,0,Porous,131,0.0041797759778248724,False
57,Frilly38,Frilly,0,288,0,Porous,138,0.00310229569640409,False
57,Frilly38,Frilly,0,288,0,Porous,131,0.004023103549422641,False
57,Frilly38,Frilly,0,288,0,Porous,137,0.00403347169374311,False
57,Frilly38,Frilly,0,288,0,Porous,134,0.004054956854615528,False
57,Frilly38,Frilly,0,288,0,Porous,130,0.004104365382937463,False
58,Frilly38,Frilly,0,324,0,Porous,138,0.003225385122233423,False
58,Frilly38,Frilly,0,324,0,Porous,130,0.003421563362703969,False
58,Frilly38,Frilly,0,324,0,Porous,131,0.003555090378517756,False
58,Frilly38,Frilly,0,324,0,Porous,136,0.0037248932251023985,False
58,Frilly38,Frilly,0,324,0,Porous,135,0.003835607746593227,False
59,Frilly38,Frilly,0,36,0,Porous,138,0.0038297155126898953,False
59,Frilly38,Frilly,0,36,0,Porous,137,0.004074170838536658,False
59,Frilly38,Frilly,0,36,0,Porous,134,0.004337098155906664,False
59,Frilly38,Frilly,0,36,0,Porous,135,0.004439462396292355,False
59,Frilly38,Frilly,0,36,0,Porous,130,0.0044829033708215105,False
60,Frilly38,Frilly,0,72,0,Porous,138,0.004048642658546571,False
60,Frilly38,Frilly,0,72,0,Porous,130,0.0043743113969628945,False
60,Frilly38,Frilly,0,72,0,Porous,135,0.0045398668806382915,False
60,Frilly38,Frilly,0,72,0,Porous,134,0.004661375960131098,False
60,Frilly38,Frilly,0,72,0,Porous,137,0.004718763813060404,False
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,67,0.005454544244012289,True
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,63,0.005579301097139229,True
61,Honeycombed36,Honeycombed,0,0,0,Lacelike,80,0.005729732843272376,False
61,Honeycombed36,Honeycombed,0,0,0,Lacelike,84,0.005786207765733341,False
61,Honeycombed36,Honeycombed,0,0,0,Honeycombed,66,0.005796540684404728,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,66,0.004915812205223645,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,63,0.00508064549843425,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,61,0.005411910907766517,True
62,Honeycombed36,Honeycombed,0,108,0,Honeycombed,67,0.005416081252583442,True
62,Honeycombed36,Honeycombed,0,108,0,Lacelike,80,0.0059781435471734975,False
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,67,0.003976862470127913,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,66,0.004437634868868957,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,63,0.004477998285749636,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,64,0.005534540899569169,True
63,Honeycombed36,Honeycombed,0,144,0,Honeycombed,61,0.005803062752598561,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,67,0.00442610374980591,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,66,0.0046386397264309405,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,62,0.004698091052768374,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,63,0.0047719383788456925,True
64,Honeycombed36,Honeycombed,0,180,0,Honeycombed,64,0.005510196247653801,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,66,0.004473695893493703,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,67,0.004585215448955162,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,62,0.004630556558609248,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,64,0.005939117807822113,True
65,Honeycombed36,Honeycombed,0,216,0,Honeycombed,61,0.006202608090986521,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,67,0.00551446986600395,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,66,0.005539519715787012,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,64,0.005966287119817554,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,62,0.006159549855185627,True
66,Honeycombed36,Honeycombed,0,252,0,Honeycombed,61,0.007070382830004019,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,67,0.004073014457077884,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,66,0.004511985855895956,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,64,0.004515466149936057,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,62,0.004806538804571822,True
67,Honeycombed36,Honeycombed,0,288,0,Honeycombed,61,0.0054595012271996925,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,67,0.00415351140751879,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,64,0.004286658196220105,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,62,0.004480780122384708,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,65,0.00544719847914296,True
68,Honeycombed36,Honeycombed,0,324,0,Honeycombed,61,0.005529880571449896,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,67,0.004690863942773336,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,64,0.004870779773815715,True
69,Honeycombed36,Honeycombed,0,36,0,Honeycombed,62,0.004993891970892407,True
69,Honeycombed36,Honeycombed,0,36,0,Lacelike,80,0.005788265315646184,False
69,Honeycombed36,Honeycombed,0,36,0,Lacelike,85,0.005910357600941554,False
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,68,0.004634562820107616,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,67,0.004872670019023643,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,64,0.005024276890437702,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,62,0.00508567834349169,True
70,Honeycombed36,Honeycombed,0,72,0,Honeycombed,65,0.005994768721203213,True
71,Knitted23,Knitted,0,0,0,Knitted,77,0.001062834568938872,True
71,Knitted23,Knitted,0,0,0,Knitted,76,0.0011822708564366482,True
71,Knitted23,Knitted,0,0,0,Knitted,71,0.0012339103304419249,True
71,Knitted23,Knitted,0,0,0,Knitted,73,0.0012443396239929538,True
71,Knitted23,Knitted,0,0,0,Scaly,145,0.001411985856849501,False
72,Knitted23,Knitted,0,108,0,Knitted,77,0.0010562922889587752,True
